E1_1 Int (Treated)	E1_2 Int (Treated)	E1_3 Int (Treated)	E2_1 Int (Treated)	E2_2 Int (Treated)	E2_3 Int (Treated)	E3_1 Int (Treated)	E3_2 Int (Treated)	E3_3 Int (Treated)	F4_1 Int (Treated)	F4_2 Int (Treated)	F4_3 Int (Treated)	F5_1 Int (Treated)	F5_2 Int (Treated)	F5_3 Int (Treated)	F7_1 Int (Treated)	F7_2 Int (Treated)	F7_3 Int (Treated)	C3_1 Int (Treated)	C3_2 Int (Treated)	C3_3 Int (Treated)	E4_1 Int (Treated)	E4_2 Int (Treated)	E4_3 Int (Treated)	E5_1 Int (Treated)	E5_2 Int (Treated)	E5_3 Int (Treated)	E6_1 Int (Treated)	E6_2 Int (Treated)	E6_3 Int (Treated)	F1_1 Int (Treated)	F1_2 Int (Treated)	F1_3 Int (Treated)	F2_1 Int (Treated)	F2_2 Int (Treated)	F2_3 Int (Treated)	F3_1 Int (Treated)	F3_2 Int (Treated)	F3_3 Int (Treated)	F6_1 Int (Treated)	F6_2 Int (Treated)	F6_3 Int (Treated)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.32461	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.87535	15.56429	0	16.14937	16.02623	15.79502	14.91737	0	0	0	0	0	15.38138	15.14007	0	16.31658	16.32395	16.13063	0	0	0	0	0	15.7863	0	15.37658	0	0	0	0	16.25314	16.32014	16.29682	15.97426	0	0	14.98379	15.26202	15.07028
0	0	0	0	0	0	0	0	0	0	0	0	0	13.98631	14.13068	0	13.11251	13.78861	0	0	0	0	12.84727	0	0	0	0	0	12.45433	0	12.87898	12.87898	0	0	0	0	13.50463	13.31121	0	13.99374	0	12.9214
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.93764	16.12812	0	0	0	15.64841	0	0	0	15.48363	16.00901	0	15.7311	0	0	14.96729	14.78917	15.60798	0	16.15699	16.01418	0	16.1511	0	0	0	0	0	15.84406	15.51791	15.96128	15.96128	0	16.01616	0	0	0	15.66938	0	0	0	15.24635
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.2299	14.65286	14.5057	14.69253	15.94323	14.75217	0	0	0	0	13.74552	13.80866	15.90507	0	0	15.8141	0	15.19041	14.68334	14.6388	0	14.78307	14.7906	0	14.74098	0	0	14.83939	0	14.70574	0	0	0	0	0	0	0	14.69596	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.77605	18.76135	18.51452	0	0	0	0	13.76297	0	0	0	0	16.47198	16.50232	0	17.08073	0	17.12589	0	0	0	0	0	0
0	15.59144	15.61127	0	0	0	0	0	0	0	0	0	0	14.78824	0	0	0	0	0	0	0	0	15.46745	0	0	0	0	14.75752	0	15.21947	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	13.67666	0	0	0	0	0	0	12.96366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.30529	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15.60096	0	0	0	15.64332	0	0	0	15.68424	0	0	15.71381	15.73681	15.77567	0	15.71855	15.8106	15.80311	15.75936	0	15.61046	15.72548	0	0	0	0	0	0	0	0	15.69837
0	0	0	0	0	0	0	0	0	13.29121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.35422	0	0	0	0	0
15.8218	15.83631	15.8837	0	15.39319	0	0	0	0	15.45836	15.15449	0	15.18505	15.22651	15.18043	15.34273	15.41792	15.35921	0	0	0	15.71366	15.71694	15.58261	0	15.75756	15.78093	15.21639	15.33553	0	0	0	0	0	0	0	15.79398	15.83558	0	15.178	15.20694	15.12058
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.99041	16.25167	16.38502	0	0	0	0	0	0
0	0	0	0	15.15684	0	17.04132	17.10606	16.95078	0	0	0	0	0	0	0	14.71112	0	0	16.30771	0	0	0	0	14.04051	14.63703	0	0	0	0	15.71902	15.70834	0	0	0	16.88544	0	0	0	0	0	0
0	0	0	14.05647	0	0	0	0	0	0	0	0	0	0	0	0	0	14.45663	0	15.54444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.85871	16.15873	16.00773	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.31168	15.54403	16.06658	0	0	0	0	15.27654	0	0	0	0	0	15.28792	0	16.37933	16.37933	0	0	0	0	0	0	0	0	0	15.56924
0	13.91905	13.6856	0	0	0	0	13.64834	0	0	0	0	0	13.5597	0	0	0	0	0	13.87116	0	0	0	0	0	0	0	0	13.58858	0	0	0	0	0	13.83353	0	0	0	13.8609	0	0	0
14.87075	0	0	0	0	0	0	15.30441	0	0	0	0	0	0	0	0	0	0	0	14.87737	15.15834	0	0	0	0	13.37108	0	13.64235	0	12.41989	0	0	0	15.61039	0	0	0	13.20883	12.87258	0	0	0
13.66294	13.89363	13.8441	0	0	0	0	0	0	12.97182	13.00019	13.33012	13.06589	0	0	0	0	0	14.14187	14.36302	14.0305	13.88264	13.82554	13.77333	13.91311	0	13.72567	13.08337	12.93595	13.69225	0	0	0	0	0	0	13.97213	0	0	13.06515	0	0
0	0	0	0	0	14.0386	0	0	16.30655	0	0	0	0	0	0	0	15.68996	0	0	0	0	15.88381	0	0	0	0	0	0	0	0	0	0	0	0	15.96811	16.29129	0	0	0	0	17.76888	0
15.778	15.29461	15.1902	0	0	0	0	15.42374	0	14.57528	15.47984	15.07847	14.80429	14.96428	15.05803	14.9213	12.45241	15.65378	15.6505	0	0	0	0	0	0	0	0	14.73793	15.0632	15.03498	15.60274	15.60274	0	0	0	0	0	0	0	14.94943	15.3691	15.0332
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.10839	15.10839	0	0	0	0	15.17749	0	0	0	0	0
14.9395	0	0	0	0	14.06371	14.65082	15.23957	0	0	13.59899	0	0	0	0	0	14.10262	14.12528	14.85506	0	15.21305	14.99786	0	13.51247	0	0	14.10197	0	0	0	0	0	0	0	0	15.5907	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	15.77078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.27562	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.05726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.80895	0	0	0	0	0	0	0
16.64046	0	16.34119	0	0	16.62545	16.30876	0	0	16.48716	16.19747	0	0	16.64571	0	16.53822	16.70442	0	16.60471	16.64029	0	0	0	0	16.32621	0	0	16.25602	16.4976	0	0	0	0	0	16.61164	16.65208	0	0	0	0	16.66393	16.8211
15.31898	0	15.23654	15.37237	15.18786	15.08803	15.3269	0	15.22165	15.01457	0	0	14.92558	0	0	15.26767	15.25865	15.26647	0	0	0	15.2638	15.10817	0	0	0	15.29706	15.28776	0	15.29928	15.26197	0	0	0	0	0	15.03994	15.26373	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14.38915	13.99937	14.51397	0	0	15.10419	0	0	0	0	0	0	0	14.11198	14.21658	0	0	0	0	0	0	0	0	0	12.85402	0	0	0	0	15.39788	0	15.36759	15.46144	0	0	0	0	0	0
15.92016	15.94466	15.9318	15.95944	15.348	15.94991	15.93207	15.93863	15.95379	15.86431	15.8333	15.84785	15.92299	15.93561	15.8934	15.93276	15.9362	15.94293	15.84499	15.83311	15.72677	16.0087	15.93136	15.98752	15.94559	15.98713	15.95604	16.00607	16.00573	15.74206	15.93615	15.95629	15.94442	15.85486	15.93398	15.94008	15.95428	15.88575	15.57857	15.87513	15.88107	15.89812
0	0	0	0	0	0	15.81379	15.78535	0	0	14.83329	0	0	0	0	0	0	0	0	15.38852	15.29713	0	0	0	0	0	0	0	0	0	0	14.95661	14.73147	15.22302	15.14122	15.04537	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.16954	0	17.09393	0	0	0	0	0	0
0	18.27492	18.1946	18.31474	0	0	0	0	0	0	18.15757	0	0	0	0	0	17.48627	0	0	0	18.30171	0	0	18.26022	0	0	0	17.65986	0	0	0	0	0	18.37218	18.28874	0	0	18.36613	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	17.29863	0	17.33245	17.91632	17.97407	17.74807	0	0	0	0	0	0	11.50289	11.7107	12.13214	0	17.07247	16.65832	0	10.01391	0	0	0	0	0	10.07441	10.96298	16.42076	16.42076	0	0	17.81421	16.6481	0	0	0	0	0	11.29306
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.82426	13.19029	13.64998	0	0	0	0	0	0	0	0	0	0	11.9164	0	14.80616	14.80616	0	15.5519	0	0	15.33748	12.61517	0	0	0	12.53669
0	0	0	0	0	14.61739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.71407	0	14.73174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.04424	16.72381	16.74013	16.58483	16.41869	16.63052	16.5142	16.57302	16.8003	16.6941	16.26776	16.22599	14.32262	16.24542	16.284	16.3455	16.47209	16.48388	16.92759	16.80675	16.83202	16.67285	0	16.62831	16.73001	16.6805	0	16.29252	16.31186	0	0	16.75093	0	0	16.62911	0	16.70479	16.63736	16.65195	16.28888	16.33306	14.40428
0	0	0	0	14.64657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.48518	0	0	14.63745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.77077	16.4457	16.72791	16.65206	16.4697	16.58574	17.96788	18.02282	16.54428	16.45136	18.26736	18.23338	0	16.08772	17.75367	16.32986	16.31597	0	17.62609	18.31664	16.71675	16.46726	16.34015	0	16.28901	0	16.50743	16.29565	16.61484	16.47027	18.11895	16.39546	16.39442	16.42078	16.38078	16.39156	16.35623	17.41634	16.03165	17.96085	16.30515	18.06187
0	13.72866	0	0	0	14.29405	0	0	0	13.32271	0	13.60078	0	0	0	0	14.4272	0	16.12159	0	0	15.20036	0	13.31527	13.39312	0	14.15123	14.10233	0	13.26031	13.44609	0	15.31504	15.53187	15.36998	0	0	13.59875	13.26531	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.93823	0	0	16.06541	0	0	0	15.73454	0	0	0	0	0	0	0	0	17.0488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.10677	15.42036	15.46912	15.25777	14.97099	15.33107	15.42378	0	15.73976	0	14.73143	14.93007	14.71622	14.69212	14.6576	14.80048	0	14.75834	0	0	0	15.18632	15.19734	15.24574	0	0	15.38067	14.7075	14.82089	15.19513	15.70455	0	15.65395	15.62601	0	15.67051	15.43576	0	15.40353	14.59593	14.66251	14.47357
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13.19277	13.24286	0	13.86831	0	15.62682	0	0	0	0	0	0	0	11.93161	0	14.63968	14.59104	0	0	0	0	12.30946	0	13.76657	14.01278	14.00737	0	0	0	0	15.59773	0	15.538	0	15.85198	0	12.9402	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.13629	16.31345	16.2628	16.04946	15.60379	16.03944	0	15.96572	0	15.62407	15.45997	15.59349	15.4595	15.61202	15.59867	15.70852	15.6084	15.71626	16.14255	16.14384	15.89462	16.22924	0	16.06037	16.22845	0	16.12384	15.52495	15.53819	0	0	0	0	0	0	16.14854	16.29281	16.1934	16.17966	0	15.60609	15.38251
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	14.72223	0	0	0	14.7455	0	0	0	0	14.83549	0	0	0	0	0	14.65389	0	0	0	14.98807	0	14.82364	0	0	0	0	14.83786	0	0	0	14.71229	0	0	0	13.66461	14.85713	14.85156
0	0	0	0	0	15.21585	0	0	0	0	0	0	0	0	0	0	0	0	0	15.58259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.38777	0	0	0	0	0	0
0	0	13.64489	0	0	13.77307	0	0	0	0	0	0	0	0	13.01545	13.37495	0	13.64168	0	0	0	13.69862	0	13.89096	0	0	0	0	12.83337	0	0	0	0	0	0	0	0	0	0	0	13.27571	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.08607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12.80349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.42148	0	0	15.71523	0	0	0	0	0	0	0	0	0	0	0	0	0	15.53636	0	0	0	0	0	0	0	0	0	0	0	0	0	15.66365	0	0	0	0	0	0	0
0	0	0	0	0	17.06494	0	0	0	0	0	0	0	0	0	0	0	0	0	15.51625	17.22541	0	0	0	0	0	0	0	0	0	17.04819	0	15.34595	0	0	0	0	0	0	0	0	0
0	0	0	0	15.27196	0	16.53041	16.58239	0	0	0	0	0	0	0	12.40753	12.57229	15.55491	0	0	15.98561	0	11.80815	0	0	0	0	0	11.7399	12.09875	16.72893	16.72893	0	16.68845	16.4431	0	16.4523	0	0	0	0	12.25751
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	17.21725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.87726	0	13.36282	12.98082	0	12.60232	0	0	0	0	0	0	12.81517	12.89554	0	13.11153	0	0	12.31926	13.34557	0	0	0	0	0	0	0	13.46903	13.30846	0	0	12.9173	12.18141
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.17563	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5227	0	0	15.66454	15.66454	0	0	0	0	0	0	0	0	0	0
0	16.73643	0	0	0	0	0	0	0	16.58472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5974	0	16.6263	0	0	0	0	0	0	0	0	0	0	0	0	0
14.66037	14.91582	14.98191	0	0	0	0	0	0	14.4566	0	0	14.63643	0	14.07104	0	14.68673	15.11925	0	0	0	14.77699	14.80011	0	0	0	0	0	14.30472	14.44865	0	0	0	0	0	0	0	14.32881	0	13.80787	14.24926	13.9978
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.477	12.23803	11.98328	11.84683	13.67538	12.06694	11.64149	11.44135	12.69369	13.43231	13.46475	0	13.66764	0	0	13.2867	0	0	12.03615	12.16494	11.19587	12.2471	11.74534	12.11832	11.48273	12.22928	12.00476	11.90825	0	0	0	0	0	0	0	0	12.00752	12.10909	12.11686	13.50815	13.55047	13.46736
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.07794	0	0	0	0	0	0	0	0
0	0	0	0	0	15.33214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.71354	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.44922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2691	0	0	0	0	0	0	0	0	0	0
13.72861	14.52251	14.33953	14.3876	14.20138	14.59416	0	14.58588	0	0	14.24363	14.621	0	0	0	0	0	0	0	0	0	14.62482	14.50287	14.05433	14.42235	14.7228	14.18027	0	14.56481	0	14.50897	0	0	14.56183	14.65939	0	0	14.43763	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9565	0	0	0	0	0	0	14.87867	0	0	0	0	0	0	0	0	0	15.07902	0	0	0	0	0	0	0	0	0
0	0	0	14.78553	14.82577	14.73107	14.78771	0	0	0	0	14.65817	0	0	0	14.6774	0	0	0	0	0	0	14.65315	0	0	14.87918	14.81065	14.66929	0	0	0	14.62902	14.83002	14.70976	14.7261	0	0	0	14.92857	0	0	14.59224
0	0	0	0	0	0	0	0	0	0	0	0	0	12.23762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.97354	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	15.51275	15.73353	15.73523	15.68923	0	0	13.64344	0	0	0	9.527242	10.72871	11.29895	0	0	0	0	8.628301	0	0	0	0	0	7.375336	0	0	0	0	0	0	15.66635	15.62485	0	0	0	0	9.864076
0	0	15.74349	0	0	0	0	0	15.70748	0	0	0	0	15.63896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.70232	0	0	0	15.68155	0	0	0
14.54822	0	0	14.69563	14.67697	14.75747	0	14.79274	0	0	0	0	0	0	0	14.66131	0	14.77557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.71796	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.25983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.08328	0	0	0	0	0	0
0	0	0	13.59428	0	0	0	0	0	14.19433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.30668	0	0	0	0	0	0	0	0	0
16.29097	15.90827	16.15004	0	16.12	15.6934	0	0	0	0	0	15.38277	0	0	0	15.41409	15.52562	0	0	0	16.66767	0	15.65977	15.83042	0	0	0	16.04755	15.41183	15.50055	15.63776	0	0	0	0	0	0	0	16.07638	0	0	0
14.38948	14.20109	14.29816	14.34856	14.39159	0	14.26432	14.21455	0	14.16243	14.20718	14.34468	14.29043	14.3404	14.30304	14.31166	0	14.37963	14.4026	14.4635	14.29992	14.44639	14.42556	14.32744	14.36766	14.41118	14.33324	14.38891	14.29449	14.36724	14.29814	14.34823	0	14.20262	14.3829	14.31137	14.39291	0	0	14.35317	14.32214	14.20573
14.59293	13.60123	0	0	14.51774	0	0	0	0	0	14.54424	0	0	0	14.50187	0	14.27631	14.01829	0	0	0	13.64401	13.54936	0	13.7255	13.75753	0	13.62158	14.5862	0	0	0	0	0	0	0	13.66269	13.4694	0	0	0	14.49968
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	14.46006	15.14807	0	0	0	0	0	0	0	0	0	14.2624	14.80075	0	0	0	15.46933	0	0	0	0	0	0	0	0	0	15.74851	15.71626	0	0	16.17366	0	0	0	0	0	0
0	0	0	14.38885	0	0	0	0	0	0	0	0	0	0	0	14.88837	14.48077	14.50376	15.19936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.57284	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.57126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14.41862	0	0	15.20634	0	0	0	0	0	12.87423	0	0	0	14.0891	0	0	0	0	0	13.38494	0	0	0	0	0	12.70508	0	0	0	15.43444	0	0	0	13.57476	0	0	13.11348	0	0
0	0	0	0	0	15.82055	0	0	0	0	0	0	0	0	15.71807	15.77208	0	15.75872	0	0	16.08876	0	0	0	0	15.86521	0	0	0	15.78627	0	0	0	15.69278	0	15.63756	0	0	0	0	15.7745	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.30174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.78955	17.69996	17.68487	17.8115	17.64347	17.84937	17.69892	17.71268	17.69738	16.12074	17.64288	17.5453	17.73923	17.80147	17.78839	17.46956	17.56226	17.63003	0	0	0	17.27174	17.20002	17.11704	17.54303	17.61645	17.56445	17.51138	17.51217	17.53485	17.48553	17.48746	17.53132	17.84836	17.93949	17.91928	17.46546	17.44168	17.36508	17.72256	17.72683	17.74946
14.55685	13.52237	13.19771	13.29142	0	13.24408	0	0	0	0	0	0	0	14.73854	14.6139	0	14.37502	14.3466	0	0	0	13.59019	13.69812	13.74027	0	13.36856	13.63973	13.25185	0	13.32414	0	0	0	0	0	0	13.46081	13.11982	13.59036	0	0	14.63641
0	0	0	13.91732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.45198	0	0	0	0	0	0	0	0	0	0	0	0	16.24344	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.53267	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	15.69825	0	0	0	0	0	0	0	0	0	16.11451	16.08935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	12.3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.54551	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.03566	0	0	13.90514	0	13.91342	14.01532	0	13.97798	0	0	0	0	0	0	0	0	0	0	0	0	0	13.79443	13.8824	0	0	0	14.13865	13.79428	0	0	0	0	0	0	0	0	14.13467	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.35014	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.5023	15.06952	15.52659	0	0	0	0	0	0	0	0	0	9.997024	11.53535	10.28447	0	0	0	0	10.60723	0	0	0	0	0	11.41585	11.20592	15.17281	15.17281	0	15.24992	16.0079	16.32016	16.29742	0	0	0	0	10.38695
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.57848	11.7797	13.58394	15.30289	0	0	0	14.02158	0	0	0	0	0	9.530766	9.962975	12.92779	12.92779	0	0	0	0	0	11.34174	0	0	0	12.9428
0	0	0	15.29206	0	0	0	0	0	0	15.86446	0	15.82669	0	15.79903	0	15.8166	0	0	0	15.06713	0	0	0	0	15.27828	0	0	15.89172	0	0	15.37165	0	15.24112	0	15.35484	0	0	0	0	0	15.8292
0	0	0	0	0	0	15.46478	15.51546	0	0	0	0	0	0	0	14.41212	0	0	0	0	0	13.72369	0	0	14.30523	14.64704	14.53773	0	0	0	15.74121	0	0	0	0	0	0	0	0	0	0	13.63331
0	16.36551	0	16.13694	0	0	0	0	0	0	15.97556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.86024	0	0	0	0	15.7231	0	0
0	0	0	14.5957	14.22102	0	15.35462	0	0	0	0	0	0	0	0	0	14.1138	0	0	15.29495	0	0	0	0	0	0	0	0	0	0	15.3703	0	0	0	15.56073	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.04126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	15.58397	15.5232	15.32217	15.51449	0	15.44855	15.53873	15.3827	15.48579	15.43808	15.37035	15.40954	15.46423	15.59902	15.51412	15.30515	15.49885	15.57484	15.65492	15.43989	0	15.66993	0	15.52877	15.60164	15.67372	15.58257	0	15.72142	15.4501	0	0	15.64712	15.64707	15.35488	15.32179	0
0	13.33982	0	0	0	0	0	0	0	0	0	0	12.14928	0	0	0	0	0	0	0	0	0	13.12883	0	13.32158	0	0	12.16931	0	13.11349	0	0	0	0	0	0	13.22807	13.20401	0	0	0	0
