A1_1 Int (Treated)	A1_2 Int (Treated)	A1_3 Int (Treated)	A2_1 Int (Treated)	A2_2 Int (Treated)	A2_3 Int (Treated)	A6_1 Int (Treated)	A6_2 Int (Treated)	A6_3 Int (Treated)	B1_1 Int (Treated)	B1_2 Int (Treated)	B1_3 Int (Treated)	B10_1 Int (Treated)	B10_2 Int (Treated)	B10_3 Int (Treated)	B2_1 Int (Treated)	B2_2 Int (Treated)	B2_3 Int (Treated)	B3_1 Int (Treated)	B3_2 Int (Treated)	B3_3 Int (Treated)	B5_1 Int (Treated)	B5_2 Int (Treated)	B5_3 Int (Treated)	B6_1 Int (Treated)	B6_2 Int (Treated)	B6_3 Int (Treated)	B8_1 Int (Treated)	B8_2 Int (Treated)	B8_3 Int (Treated)	A3_1 Int (Treated)	A3_2 Int (Treated)	A3_3 Int (Treated)	A4_1 Int (Treated)	A4_2 Int (Treated)	A4_3 Int (Treated)	A5_1 Int (Treated)	A5_2 Int (Treated)	A5_3 Int (Treated)	B4_1 Int (Treated)	B4_2 Int (Treated)	B4_3 Int (Treated)	B7_1 Int (Treated)	B7_2 Int (Treated)	B7_3 Int (Treated)	B9_1 Int (Treated)	B9_2 Int (Treated)	B9_3 Int (Treated)
13.5968	12.74987	13.02923	0	0	16.46397	0	0	0	0	0	0	0	0	0	17.40412	17.34995	17.30733	17.04662	17.04912	17.14509	17.10644	0	17.05565	17.26642	17.25118	17.21434	0	0	0	0	0	0	16.52419	0	16.63051	0	0	0	0	0	0	17.37612	0	17.41874	17.21452	0	17.2766
20.84288	0	20.27768	20.4744	20.41381	20.41444	0	20.44977	20.6202	19.91492	19.57938	20.5534	19.56603	0	0	20.38166	20.30359	0	0	0	0	18.39181	18.53077	18.30601	19.71255	0	19.51291	0	0	19.40532	20.76541	20.27248	0	20.00331	20.34637	0	0	20.51193	20.43666	0	19.76311	19.555	19.26086	0	20.01018	19.6161	20.20663	20.1245
12.72681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.22753	14.18709	11.19048	9.308459	8.309997	9.367127	0	0	0	13.8081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.18514	11.61643	11.02	10.79335	13.98627	10.41822	9.738805	14.05619	0	0	0	0	0	0	0	0	0	0
14.39916	14.82954	14.35404	14.74059	14.37254	14.65502	0	14.42117	13.92097	14.52284	14.50836	14.4752	14.32489	14.17004	14.12073	13.97647	13.89453	14.54336	14.34429	14.28131	14.27462	14.21432	14.40428	14.32383	14.35894	14.11947	14.055	14.26547	14.28145	14.24643	14.68865	14.63229	14.23238	14.47733	14.53367	14.50975	0	14.22392	14.50805	14.41426	14.15684	14.17858	14.1523	14.14825	14.22689	14.28883	14.13985	14.3963
8.621533	10.60109	9.938924	10.1376	10.10769	9.969704	10.4094	0	0	0	0	14.55497	0	0	0	0	0	0	16.33461	0	0	0	0	0	0	0	0	0	0	0	8.783762	9.574916	9.405826	9.025742	9.961057	9.386686	8.582476	9.977177	10.23165	0	16.29821	0	15.12467	0	0	0	14.59527	0
8.612209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.263891	0	0	8.102964	8.433825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.839656	0	0	0	0	0	0	0	0
0	0	0	0	14.12542	13.84898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.98464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.008835	8.577704	8.490412	9.007136	8.26683	7.149136	9.438935	0	0	0	0	7.748626	0	9.176287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.723967	8.710917	8.338712	7.463234	9.502598	8.719067	0	0	0	0	0	0	0	0	0
12.67318	9.350883	8.868478	12.51057	9.391538	10.42733	8.68701	10.66925	9.681373	8.217099	12.44191	12.37275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.44982	0	0	12.94056	10.1077	9.961383	11.01266	12.98574	11.22615	12.60607	13.17816	13.18936	12.69844	0	0	0	0	0	0	0	0
17.01921	16.86645	17.05504	16.9115	16.89333	16.90665	16.93182	16.85373	16.96581	16.91441	16.89581	16.6879	16.71637	16.85876	16.85541	17.12104	17.06312	16.75442	16.81773	16.85101	16.82763	16.63717	16.67509	16.66136	16.74863	16.80788	16.69832	16.80424	16.83049	16.87114	16.88589	16.9715	16.88428	16.90592	16.98204	16.84717	16.91715	16.91078	16.93177	16.81415	16.83976	16.83884	16.7339	16.95922	16.90532	16.66575	16.96341	17.01869
12.84099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.78576	0	0	0	12.8882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.90143	0	0	0	0	0	0	0	0
9.816884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.66445	14.77314	14.91201	14.67302	14.82474	14.90341	0	0	14.94789	0	14.8927	14.37931	14.38895	14.7524	14.85127	0	0	0	14.81958	14.78407	14.88333	0	15.02647	0	0	0	0	14.76384	14.7192	14.69189	14.83503	14.9061	14.97145	14.82027	14.83197	14.80656	14.89324	14.86412	14.8433	14.70377	14.77585	14.80784	0	14.40562	14.50279	0	0	0
6.597956	7.026756	7.147053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.28199	11.33772	8.618395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71009	6.925729	0	0	0	0
13.96724	14.03557	14.01493	13.95814	13.97963	13.87425	0	14.13881	13.71585	0	13.76034	13.79282	0	0	13.77094	13.91619	0	13.90172	0	13.689	13.69828	14.03395	0	0	13.96605	14.02866	0	13.84532	13.72286	13.74405	13.86905	14.13639	13.86159	14.0114	14.13853	0	13.86056	14.10986	13.92836	0	13.76203	13.70898	13.88866	0	0	13.74405	14.42848	0
16.07995	16.05363	16.08177	16.15535	16.16521	16.1214	16.69685	15.18945	16.98625	16.88996	16.8938	16.94205	17.26742	0	17.29893	16.8451	16.57967	16.63438	0	16.70843	16.86829	0	0	0	16.83524	16.87634	0	16.54328	17.06265	17.17808	15.80575	16.02179	16.23941	16.28485	15.79522	15.92731	15.59527	16.09826	16.49816	16.93698	16.90589	16.94358	0	0	15.976	0	0	17.01578
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.81877	12.59052	11.97047	10.7825	12.11076	12.03034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.36797	11.98691	12.15518	11.73177	0	0	12.03767	12.06895	0	0	0	0	0	0	0	0	0	0
15.70306	15.7467	15.65547	15.63082	0	0	15.61231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.56613	0	15.75524	15.62751	0	0	0	0	0	0	0	0	0
8.873786	9.523945	8.637507	0	0	0	0	0	0	13.46505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.301661	0	0	0	0	0	0	0	0	0	13.6026	0	0	0	0	0	14.48891	15.48407	15.64992
15.39903	15.42247	15.459	15.3051	15.50066	15.33894	15.41907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2348	15.33092	15.23727	0	15.60187	0	15.26598	15.75897	0	0	0	0	0	0	0	0	0	0
6.634998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.230478	0	0	7.018411	6.79666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.631473	0	0	0	0	0	0	0	0
16.14531	16.15697	9.939031	10.11734	14.59009	15.91094	15.92732	15.70425	14.01397	15.93434	0	0	15.92391	0	15.61761	0	0	15.70068	0	15.86662	15.76304	0	14.87283	0	0	0	14.53897	15.89821	0	0	16.0649	16.07142	15.97492	10.15019	10.23387	16.06552	16.06407	16.06311	15.95706	14.65828	15.96767	15.79491	0	0	14.11347	15.69272	0	0
10.5618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5686	15.55187	15.80414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14.09509	0	0	14.37439	14.15886	0	0	0	14.37498	0	0	0	0	0	0	0	0	0	0	0	0	0	15.74132	0	0	0	0	0	0	0	14.44737	0	16.58368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.67064	14.55894	14.36162	0	0	0	0	16.59591	0	0	0	0	0	0	0	0	0	0	16.12665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98663	0	0	0	0	0
17.30089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.10295	17.24103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.17159	17.35024	0	0	0	0
13.07526	13.25529	13.22637	0	13.3182	0	0	0	13.30719	13.29322	13.23297	13.02552	13.18702	11.44612	9.548306	12.39655	12.6375	12.37662	13.4244	13.49529	13.64852	13.90741	0	13.7373	14.90363	0	0	0	13.14147	0	13.39759	13.59662	0	0	13.70702	0	0	0	0	0	13.27425	0	0	0	13.39307	0	0	0
14.78633	14.95633	15.0738	15.03427	14.95669	14.95224	14.6888	14.94399	0	14.86624	14.57932	14.95395	14.98814	14.97564	14.92991	14.76941	14.6702	14.74299	14.84236	0	14.99383	14.4381	14.08039	14.23627	14.83705	14.48161	14.75215	0	0	14.95176	14.6149	14.63883	0	0	14.7709	14.69585	14.86481	0	14.95579	14.87912	14.93251	15.00359	0	0	14.64109	0	14.89637	14.80458
14.61947	14.79505	14.78492	14.63471	14.67437	14.79491	14.80536	14.73457	15.76793	14.76707	14.90551	13.80668	13.92587	14.71894	14.70765	15.95287	15.9321	14.54026	14.75859	14.87144	14.63364	15.11388	15.89758	14.90889	14.80406	14.73472	14.82893	14.71357	14.73654	14.79772	14.70551	14.6064	14.6864	14.64304	14.51288	14.56616	14.58673	14.58016	14.58269	14.7826	14.7805	14.79577	14.48477	15.4027	15.7043	14.44186	13.86009	14.10188
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.32426	16.46873	14.90362	14.45197	14.35002	15.08926	14.55154	14.25861	14.74894	14.37818	14.95464	14.74656	13.95957	13.00923	13.52159	12.74068	12.79888	0	0	0	0	0	0	0	0	0	0	0	0	0	15.40578	15.10556	14.66236	15.16507	14.62248	14.04969	14.64363	14.28542	14.4592	0	0	0	0	0	0	0	0	0
14.59763	14.77697	14.78697	14.65787	14.73233	14.74195	14.83463	14.78639	15.90368	14.70847	14.83082	13.72713	13.90285	14.70078	14.68472	15.70235	15.43963	14.72018	14.84994	14.87933	14.75262	15.15379	16.19456	15.17228	14.70396	14.8266	0	14.78052	14.74298	14.83148	14.82114	14.62376	14.81142	14.64215	14.5634	14.66488	14.67456	14.70934	14.66031	14.84052	14.84793	14.843	14.54914	13.73545	15.70771	14.72267	14.20506	14.06469
11.55099	13.84108	13.79443	13.22313	13.06748	12.9082	13.65811	0	0	13.52895	13.99865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.52319	13.74167	0	13.90953	13.80751	13.93416	13.53741	13.32774	13.4362	13.87283	13.71379	13.79464	0	0	0	0	0	0	0	0	0
14.81279	0	0	0	0	0	15.46172	0	0	0	15.21557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.46816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.32372	0	0	0	0	0
15.18696	15.24693	15.28875	15.19854	15.17815	15.01888	0	0	0	0	0	0	0	0	14.82046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.05281	15.14427	15.06382	0	0	0	15.01151	0	0	0	0	0	0	0	0	0	0	0
10.1955	9.885957	9.897667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.25289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.73325	0	14.56909	16.25783	16.25855	0
14.51082	16.02362	16.07866	12.33246	12.62537	15.87677	15.65835	15.63293	9.798814	12.19847	12.32776	13.73939	12.39565	15.12477	15.85624	11.4184	11.28734	11.60705	12.0245	11.95251	12.12099	0	0	0	0	0	0	0	13.73082	0	11.85087	15.86342	15.12944	11.77703	12.2993	12.19915	11.7559	13.68909	15.83755	11.52665	0	0	0	0	0	0	0	0
14.44161	14.52744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.25016	0
9.160589	11.35627	11.559	11.84969	0	12.53748	12.43564	0	13.76337	0	12.46594	0	11.28605	0	0	0	0	0	12.59924	11.13664	12.42082	0	0	0	0	0	0	12.4454	0	8.189869	12.33012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.38981	15.38578	0	0	0	14.40508	0	0	0	15.33071	0	15.28495	0	0	15.30842	0	0	0	0	0	0	15.2094	0	0	0	0	0	0	15.28548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.18771
8.541142	8.7994	9.074864	9.000352	9.643382	9.617403	9.767141	9.234164	8.573288	8.403868	8.203991	8.271674	9.138865	9.88658	10.68638	11.78707	13.76416	11.89419	9.681164	10.50599	10.89718	10.53567	10.50089	11.88552	12.66894	0	0	0	8.128995	9.805708	8.709643	9.190903	0	0	9.892303	0	0	0	0	9.960295	9.426535	10.15027	10.12887	0	10.12174	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15.11813	0	15.27515	15.26085	0	15.6904	0	0	0	0	0	0	0	0	0	15.58129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.60965
17.53245	17.28894	17.05167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10.82636	0	0	0	11.85897	11.25684	0	0	0	0	8.904153	0	11.81592	0	0	0	12.20346	11.9676	12.04057	12.0513	12.84241	0	0	0	0	0	0	0	0	11.00444	10.53515	0	11.27182	0	0	0	9.716495	10.08381	11.37232	0	11.62063	0	0	0	0	0	0
11.43614	10.43274	11.67125	11.79733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.80259	0	0	0	0	0	0	12.29247	11.22146	0	14.77333	0	0	0	0	0	0	0	0	0	0	0	0	0
7.250607	0	0	0	0	0	12.92815	0	13.01023	0	13.16444	12.91942	0	0	0	0	0	0	0	6.832058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.45694	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	16.13124	16.19345	15.58803	15.81118	16.1062	16.13415	16.45409	16.36895	15.97539	16.1074	16.07963	16.05069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.10323	16.02825	16.03897	0	0	0	0	0	0
10.61691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.929585	9.428513	0	0	17.06516	0	0	0	0	0	9.286944	11.23116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.13629	0	0
16.57968	14.60987	12.35191	13.2482	13.58981	12.8919	14.30062	14.89066	14.20037	13.13463	15.31114	15.58284	0	14.90178	0	15.85682	16.00793	13.65853	0	0	15.71406	15.74813	0	0	15.36168	15.3335	0	0	15.2292	13.61599	16.02536	13.96324	13.99977	14.02112	14.80606	16.09271	13.29578	13.52544	14.1211	0	15.34491	0	15.3867	0	0	0	15.83266	15.68125
15.86044	14.201	12.41558	13.46196	11.86811	12.76638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.83788	12.95053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.48212	13.45122	13.44121	13.55908	13.35486	13.57758	13.29867	13.37839	12.87928	13.42355	13.51035	13.32199	13.52114	13.28809	13.12208	13.58563	9.342659	13.19156	13.22651	13.05471	13.45101	13.31631	13.01422	13.41959	13.30305	13.22319	13.33931	13.19212	13.09966	13.51934	13.3997	13.28724	13.60602	13.45273	13.69773	13.4838	13.27711	13.486	13.28499	13.30753	13.24134	13.06198	13.59453	0	13.48713	13.51934	13.36176	12.8502
8.438592	9.040918	7.838699	8.29199	8.833973	8.212134	0	0	0	0	0	7.318127	8.82583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.925166	8.055167	8.282113	8.717523	8.649042	7.520835	0	0	0	0	0	0	0	0	0	0
15.42818	15.35621	15.36035	15.15597	15.06178	15.12815	15.08804	15.15506	12.15839	15.13331	15.18583	14.9539	15.31607	15.12749	15.05781	15.01299	15.00094	15.0969	15.00527	15.04592	0	0	0	14.99994	14.85952	0	15.05218	15.20259	0	15.13049	15.23775	15.2354	15.1212	15.14255	15.14053	14.87516	15.07373	0	15.16273	0	15.03354	0	14.86214	0	0	15.08212	15.17208	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.51619	0	0
8.460809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.92976	0	0	8.210978	8.015919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.599544	0	0	0	0	0	0	0	0
12.36925	12.49256	12.32657	12.48635	12.59139	12.84827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.61419	12.98532	12.96525	12.80822	13.06894	12.96626	12.8257	12.87135	0	0	0	0	0	0	0	0	0	0
0	9.040548	7.611298	8.751495	9.863166	9.577672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.03252	0	0	0	9.339332	0	9.725216	0	0	0	0	0	0	0	0	0	0	0
14.29246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.11693	0	0	14.0335	14.04944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.07544	0	0	0	0	0	0	0	0
10.59041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.70208	14.46471	9.24759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.70373
13.2024	13.4855	12.79559	13.30435	13.10517	12.81424	13.35327	13.40634	12.5569	12.52937	13.33255	12.49329	13.0483	11.92245	12.3785	12.56479	0	0	13.26648	0	0	0	0	13.69263	0	0	0	0	0	13.29353	13.45295	13.05395	13.62486	13.71455	13.32456	13.42147	13.11719	13.05273	13.57311	0	0	0	0	0	0	0	13.83765	0
0	13.55325	0	13.59495	13.51165	13.52351	0	13.53543	13.09574	0	0	13.4152	0	0	13.27325	13.5002	13.6972	0	13.29	13.55448	13.56163	0	0	0	13.76417	0	0	0	0	0	13.44024	13.7816	13.53732	13.57836	13.59563	0	13.59995	13.50082	13.63008	13.49683	0	13.59664	0	0	13.01973	0	0	0
14.20049	14.30599	14.42352	14.18017	14.15192	14.24982	14.31868	14.42975	14.00772	14.00263	14.30323	13.72737	13.6383	14.00648	14.04169	13.99138	13.99327	13.93927	14.1383	14.13243	14.02022	15.17801	14.91399	0	0	0	0	14.23022	14.03226	14.05117	14.33793	14.29655	14.2305	14.15854	14.20957	14.17173	14.33319	14.21425	14.29278	14.23116	14.17282	14.21544	14.20454	0	0	0	0	0
11.01884	14.54199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.72888	14.79526	14.78611	14.70805	14.75426	14.76242	14.70027	14.65274	15.19302	14.61584	14.71882	14.51367	14.52119	14.63474	14.29835	15.05185	14.789	14.4501	14.64408	14.80094	14.53597	15.1268	15.27285	0	14.5542	14.50317	14.4376	14.39303	14.49947	14.4841	14.77625	14.88073	14.76519	14.65693	14.59183	14.71425	14.71271	14.72351	14.8158	14.60964	14.76706	14.71781	14.89304	14.8899	14.90824	14.42395	14.27441	14.35874
9.813687	9.897559	9.834411	10.23935	10.29752	10.57155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.811004	10.30007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.21036	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.33656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.34523	0	14.42683	14.36075	14.29901	0	0	0	14.02362	0	0	0	14.31206	14.02499	4.839096	14.35181	5.291986	0	0	4.762366	4.262147	0	0	0	0	0	0	0	13.94688	0	0	0	0	14.24857	0	0	0	0	0	4.148503	0	0	0	0	0	0	0	0
9.928597	0	0	0	0	0	0	0	0	0	0	0	0	0	9.532575	10.37817	10.34875	0	0	9.488638	10.10613	0	0	0	0	0	0	0	8.997781	0	0	0	0	0	0	0	0	0	0	9.547465	0	0	0	0	0	0	0	0
15.44028	15.42288	15.56565	15.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.53544	15.43233	0	0	0	0	0	0	0	0	0	0	15.54095	15.43294	15.43298	0	15.35736	15.37201	15.43833	15.4377	15.43587	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.467625	7.996202	7.338554	6.956016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.49469	10.1205	16.31855	11.13276	16.39416	16.16367	10.53937	16.58997	14.81824	9.949684	15.80771	9.419301	0	0	15.87549	0	0	15.68183	15.90083	0	0	0	0	0	0	0	0	0	16.35524	15.98729	10.47484	10.24283	9.190067	16.23692	11.82222	16.76415	9.624	10.03031	14.21245	16.0958	15.84737	0	0	13.24293	0	0	0	0
9.848291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.58068	0	0	9.811427	9.426329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.613895	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.07226	15.99725	16.03861	16.02916	16.00046	0	16.10465	16.11733	16.42969	16.1069	0	15.53452	15.7906	0	0	0	0	0	0	16.10229	0	16.08394	16.28135	15.95365	15.96991	0	15.95732	15.23786	15.63158	0	0	16.1424	0	0	16.11763	16.03753	0	16.07185	0	16.11195	16.03316	0	15.86866	15.99278	16.02422	0	15.79914	0
0	15.19284	0	0	0	0	15.05923	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0026	0	0	0	0	0	0	0	0	0	15.07638	0	15.00402	0	0	15.06369	0	0	0	0	0	0	0	0	0	0	0	0
15.88344	15.99436	16.01341	15.92422	15.9451	15.92906	15.94992	15.99147	0	15.99269	16.00674	15.35318	15.49766	15.94659	15.92801	16.56591	16.54813	0	16.00364	15.97605	15.94831	15.94108	16.31148	15.93995	15.915	15.91706	15.83092	15.97265	15.93473	15.97474	15.95454	16.01036	15.88655	15.90455	15.9772	15.96077	15.94889	15.98308	16.04566	0	16.02218	15.92616	15.86185	0	0	15.78585	15.44687	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.767018	14.23505	9.400522	9.053106	14.04776	15.6617	0	0	0	13.80511	14.56463	0	0	0	14.50675	16.08118	16.63699	16.17068	15.45176	0	14.07297	0	13.54633	0	13.63056	0	13.81222	13.83039	13.80148	13.81229	10.15897	14.32103	14.4086	0	0	16.02177	0	14.65937	14.43139	13.79444	14.13301	0	13.79262	15.78816	16.02909	14.21163	16.13866	16.18928
18.49403	18.5132	12.58312	12.86417	13.93829	13.43948	13.42375	13.68911	14.30983	14.53715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.59434	14.07224	14.10967	18.4394	18.43188	13.26764	13.49432	13.19103	18.22035	0	0	0	0	0	0	0	0	0
16.13175	16.16584	16.30633	15.99865	15.99642	16.1835	16.14867	15.99744	14.15908	0	16.12391	15.9401	0	15.8278	15.89438	15.72551	15.63438	15.79593	15.91056	16.00485	16.06811	15.5788	15.65472	15.44109	15.77885	15.87037	15.87395	16.03579	15.83484	15.87345	16.19988	15.94323	15.97946	15.87044	15.85028	0	15.96692	15.97201	16.02224	16.10499	16.12918	16.07671	15.68343	15.73644	15.59275	15.93823	0	15.74502
13.90527	13.16793	12.97361	14.94761	15.87945	15.93085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.27412	12.32469	12.63336	16.2109	16.31791	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.543627	0	13.35847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.38816	12.78926	12.9407	13.30913	14.17494	12.97105	0	0	0	0	0	0	0	0	0	0	0	15.75063	0	0	0	15.85824	0	0	0	0	0	0	0	0	13.52714	13.96173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.11348	0
0	16.62011	16.60488	16.80655	16.61905	16.74672	16.77618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.11522	16.72661	0	0	16.72819	16.72042	16.74184	16.70474	16.72593	16.73345	16.72567	16.77148	16.79971	0	0	0	16.85521	0	16.71087	0	0	0	0	16.61515	17.30665	17.21346
15.01262	14.72035	14.90038	15.69589	14.90802	15.29158	14.85493	14.98824	15.08631	15.40861	13.48342	15.2014	14.91002	14.79354	13.68721	15.16353	14.81277	14.9295	14.94093	15.26426	15.39999	14.78243	14.73211	14.77183	14.92979	14.77756	14.78771	14.96961	14.69726	15.0587	15.39099	15.47521	14.4372	15.37493	15.2064	15.27729	15.20499	14.93321	14.99165	14.83248	15.23467	14.96741	14.62289	14.84632	14.55527	14.9714	14.65855	0
16.96473	16.98517	16.84682	16.91384	16.91401	16.92567	15.40681	15.87453	16.13551	15.94468	16.31631	16.28831	14.99243	16.55025	15.05198	15.88951	14.94527	14.78944	13.79644	0	0	0	0	0	0	0	0	0	0	0	16.8803	16.70735	16.73067	16.53033	16.27768	15.80575	15.20396	15.47237	15.77272	0	0	0	0	0	0	0	0	0
12.33973	12.38912	12.35135	12.94936	0	0	0	0	0	0	0	0	0	0	0	15.13392	0	0	0	0	0	0	0	15.49783	0	0	0	0	0	8.497588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
